UserId,Rec1,Rec2,Rec3,Rec4,Rec5
-6.48618E+18,-3.33892E+18,-7.8067E+16,2998023988107018635,-1.53722E+18,2434296883874412747
-6.47395E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-6.44603E+18,8814787788150050622,3151804887212279872,3151913710743441986,3155118717275463069,3162261384765351942
-6.438E+18,-4.21263E+16,-2.58417E+18,2103268612948910635,-9.2228E+18,3180608611815082945
-6.4356E+18,-6.07637E+18,-6.78377E+18,-4.33396E+18,372531153711028286,-3.71645E+18
-6.41137E+18,8586403905004879205,1862503310075246782,5338677278233757627,-5.01463E+18,-8.79595E+17
-6.39529E+18,-7.11316E+18,-7.29472E+18,-1.99947E+18,-3.10265E+18,-9.2228E+18
-6.38239E+18,-9.2228E+18,3288699993147470797,3155118717275463069,3162261384765351942,3168079495368669052
-6.38035E+18,3704349024245704692,-4.0297E+18,-5.78499E+18,-8.88578E+18,8224860111193157980
-6.36472E+18,3772685586944428188,-3.04061E+18,-9.2228E+18,3205047378909988692,3168079495368669052
-6.36188E+18,8541347773340490171,-2.94832E+18,-2.77983E+18,8872925201254666834,-4.79338E+18
-6.36119E+18,8657408509986329668,2581138407738454418,4428409432282393251,-1.78774E+18,-6.15675E+18
-6.34701E+18,-6.543E+18,-6.60335E+18,-8.93917E+18,1738052593226421681,5726008417498979736
-6.34109E+18,-8.04389E+18,-6.60335E+18,-6.78377E+18,5338677278233757627,-7.86679E+16
-6.33652E+18,7767869406844505704,-5.87936E+18,7933360486658437274,3881851296308711302,-3.36778E+18
-6.31661E+18,-3.46088E+18,-6.81717E+18,-3.8508E+18,-3.87588E+18,2121807307434667949
-6.31027E+18,-8.2088E+18,-2.19499E+18,-8.74265E+18,-7.30957E+17,9175693555063886126
-6.30144E+18,-4.0297E+18,3689128258624052102,-6.62358E+18,-9.2228E+18,3193164045772142182
-6.28492E+18,-5.41489E+18,7818691400791322406,-6.78377E+18,7883212773611521498,-5.92048E+18
-6.27673E+18,5658521282502533116,-8.38123E+18,3170775058142440102,1768976290984301641,3155118717275463069
-6.27328E+18,-6.44449E+18,-8.38123E+18,-8.60752E+17,569574447134368517,-1.47059E+18
-6.26341E+18,-3.19101E+18,-2.44763E+18,-9.86028E+17,-1.33139E+17,7814856426770804213
-6.25807E+18,-9.08052E+17,5238119115012015307,-3.10265E+18,-7.11316E+18,8477804012624580461
-6.25434E+18,8657408509986329668,3569727790804487273,-1.33139E+17,8749720044741011597,-9.2228E+18
-6.2461E+18,-7.11316E+18,2285214528595997209,9175693555063886126,-3.04061E+18,-7.64692E+18
-6.23413E+18,-6.78377E+18,-9.2228E+18,3162261384765351942,3168079495368669052,3170775058142440102
-6.22673E+18,3751305746867503759,1348739322889189648,7516228655554309785,-5.4823E+18,-4.83331E+18
-6.20185E+18,2581138407738454418,-4.66857E+18,-8.05219E+18,8224860111193157980,7087600436874507849
-6.19611E+18,5238119115012015307,8163984238975480171,-8.85453E+17,-1.33139E+17,7526364197140419661
-6.19599E+18,6245165134513326654,4355464044208438135,-3.78507E+18,-7.48161E+18,7526364197140419661
-6.19171E+18,-4.33396E+18,3714350889740403446,-7.12037E+18,5484061377044071389,8729086959762650511
-6.18891E+18,3906974906788964502,2285214528595997209,1553114235264483780,2372438485070148864,-8.9922E+18
-6.18851E+18,1485652648052127324,-6.73996E+18,-7.61399E+18,-8.93353E+18,-8.81372E+18
-6.17407E+18,-6.1242E+18,-2.31436E+18,1854874463930846880,-1.03801E+15,2719909253419802298
-6.15301E+18,6881796783400625893,-2.32816E+18,5088013394045185972,-4.08439E+18,-7.61399E+18
-6.1503E+18,-2.35876E+18,6892866957050839435,3196303498841885455,3151913710743441986,3155118717275463069
-6.14916E+18,3180608611815082945,3142843830268077617,3149164017776669829,3151804887212279872,3151913710743441986
-6.14713E+18,1469580151036142903,1873952032843878490,7616472242818646827,826748584447376099,-6.72884E+18
-6.12079E+18,-6.15912E+17,8586403905004879205,-7.28441E+16,3367026768872537336,2321412363020240814
-6.1053E+18,2555983212310147009,-4.6552E+18,6527704900182256036,1873952032843878490,-2.80896E+18
-6.09293E+18,-8.24814E+18,6234756865145917449,-9.86028E+17,-7.30957E+17,-6.84305E+18
-6.08625E+18,-7.3426E+18,-4.02478E+18,-3.55294E+18,-8.20344E+17,2687654465640040976
-6.08528E+18,7446166231252589534,1515492713000932747,-8.90899E+18,-7.68141E+18,1734266821019430183
-6.06732E+18,-3.46088E+18,943818026930898372,6858632230975272305,-6.56618E+18,-1.45378E+18
-6.06712E+18,8224860111193157980,-1.03801E+15,-2.31436E+18,3170775058142440102,7088167897470452815
-6.0512E+18,4876769046116846438,-3.19101E+18,7814856426770804213,-6.84305E+18,515531013045220470
-6.03727E+18,5238119115012015307,1854874463930846880,880612740433495828,-7.8067E+16,8769121796537771237
-6.0307E+18,2032007496318616962,-6.00938E+18,-6.57909E+18,5640834597379907148,-3.95418E+18
-6.0235E+18,-3.87033E+18,-7.86679E+16,6437568358552101410,-4.0297E+18,-8.71795E+18
-6.01424E+18,-4.0297E+18,6044362651232258738,464601875539492971,319340024738595907,8779890754987103603
-6.00342E+18,-8.2088E+18,3845974592165897942,-9.08052E+17,3064370296170038610,3162261384765351942
-5.96979E+18,-4.1583E+18,-8.22257E+18,-2.12329E+18,7993526700719577624,-3.88693E+18
-5.93441E+18,3288699993147470797,3151913710743441986,3155118717275463069,3162261384765351942,3168079495368669052
-5.92776E+18,-4.0297E+18,7507067965574797372,1252762949661329700,5336562616168017846,3196303498841885455
-5.9186E+18,2362495898257544462,-3.48258E+18,2277184202014276839,-7.5939E+17,-8.62705E+18
-5.89899E+18,-6.78377E+18,-4.50949E+18,-1.29758E+18,1348739322889189648,-1.33139E+17
-5.89723E+18,6504364365389213533,-3.61957E+18,-8.74265E+18,-4.50398E+18,-4.21263E+16
-5.88951E+18,-8.2088E+18,1738052593226421681,-2.58417E+18,-8.5086E+18,3510349622718287202
-5.88512E+18,-4.0297E+18,2321412363020240814,880612740433495828,1469580151036142903,-7.11316E+18
-5.87356E+18,-4.74053E+18,3660989387512978561,-7.64692E+18,2277184202014276839,-5.81321E+18
-5.87325E+18,6989198691754522425,7087600436874507849,6031953227014493100,1768976290984301641,-6.84305E+18
-5.86811E+18,-3.46088E+18,4345055131254210605,5152069678055228801,6569463984699537820,2121807307434667949
-5.86738E+18,1772786465683785304,-6.84305E+18,-3.7596E+18,2607211459879791691,6255978182562760059
-5.84794E+18,-4.0297E+18,3180828616327439381,3151913710743441986,3155118717275463069,3162261384765351942
-5.8439E+18,7520301770873472812,-4.50949E+18,8224860111193157980,6245165134513326654,-6.36258E+18
-5.83375E+18,-8.74265E+18,-1.33139E+17,-6.24557E+18,-9.27879E+16,8224860111193157980
-5.82356E+18,3495098006178009360,-6.64275E+18,464601875539492971,-6.15912E+17,-4.47852E+17
-5.81274E+18,-6.05638E+18,-5.59965E+17,-8.94203E+18,7187598944032799890,1179326165172129711
-5.79591E+18,6247175512001835023,5384282624557636856,8402348887626635381,3440451510720294447,-5.57013E+18
-5.77614E+18,2495913984359439198,-2.31436E+18,991271693336573226,6620060201676471218,896159636285333275
-5.76163E+18,2495913984359439198,-6.543E+18,1642787330067525131,-5.15044E+18,-4.1583E+18
-5.75147E+18,4876769046116846438,-6.84305E+18,515531013045220470,-3.19101E+18,3268064929368559554
-5.74977E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-5.73271E+18,880612740433495828,-1.33139E+17,-6.15675E+18,-5.84851E+18,1738052593226421681
-5.71342E+18,7993526700719577624,7943088471380012839,7187598944032799890,991271693336573226,3241240229241793423
-5.70804E+18,4609121753781446855,-6.00938E+18,3510349622718287202,3151913710743441986,3162261384765351942
-5.70629E+18,-7.33139E+18,-3.94858E+16,288653248451617914,1031060816592502094,-2.79771E+18
-5.68067E+18,-6.89311E+18,-6.84305E+18,-3.76001E+18,4061646345741687197,7534917347133949300
-5.67635E+18,8483892789913825147,-5.57161E+18,-8.04389E+18,1768976290984301641,-4.13317E+18
-5.66174E+18,-4.43453E+18,-9.21693E+18,7521700660190108859,7507067965574797372,8769121796537771237
-5.6485E+18,-5.06508E+18,5189107351987144723,8461560915246826477,319340024738595907,-7.21733E+17
-5.64591E+18,-1.35356E+18,-8.74265E+18,-6.78377E+18,-1.29758E+18,-9.12874E+18
-5.64386E+18,9213260650272029784,-1.44359E+18,-9.2228E+18,3196303498841885455,3162261384765351942
-5.6393E+18,8559816910657872807,-6.62806E+17,-8.36961E+18,-4.48702E+18,4911701623098526999
-5.63843E+18,4441012164161473407,-4.1023E+18,1933229167501870037,-9.2228E+18,3196303498841885455
-5.63681E+18,8729086959762650511,2555983212310147009,-3.95924E+18,2602221055863892168,1639450243805666792
-5.62919E+18,8074780316213343498,-7.28441E+16,-4.50398E+18,-4.0297E+18,-4.50949E+18
-5.61196E+18,3301147467076954944,-5.84541E+18,5338677278233757627,2072448887839540892,-7.99018E+18
-5.60302E+18,4876769046116846438,8224860111193157980,2719909253419802298,-6.28991E+18,-1.63398E+18
-5.59898E+18,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
-5.59023E+18,8901449108040307914,-3.13018E+18,-2.35876E+18,-7.8067E+16,-2.44763E+18
-5.57936E+18,6850500272809381909,7446166231252589534,-8.90899E+18,3582716808949240433,2581138407738454418
-5.57306E+18,-8.2088E+18,-1.57225E+18,-8.08383E+18,9175693555063886126,5672978373195158195
-5.56498E+18,-5.68652E+18,-6.543E+18,-6.5591E+17,-8.94911E+18,-6.78377E+18
-5.56477E+18,-5.03915E+18,2581138407738454418,2864534935028964135,-5.01463E+18,3262705634545542432
-5.55554E+18,8912004903894879756,-1.99559E+18,-7.6235E+18,1317782055909095806,6989198691754522425
-5.54845E+18,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069,3162261384765351942
-5.52715E+18,-9.02899E+18,6690761795935927461,2633033854118851671,6463551093741815202,-3.70576E+18
-5.5211E+18,-1.67217E+18,4674667995387386186,6034099213718885791,-1.15893E+17,6195056361889291497
-5.51536E+18,-9.2228E+18,3196303498841885455,3155118717275463069,3162261384765351942,3168079495368669052
-5.47598E+18,-1.52569E+18,-4.0297E+18,-1.57333E+18,39554158227241538,348632682812866328
-5.4742E+18,3205047378909988692,3168079495368669052,3170775058142440102,3172866488852888544,3180608611815082945
-5.47141E+18,8586403905004879205,5037221949349729844,6044362651232258738,-4.50949E+18,1738052593226421681
-5.44495E+18,-5.59965E+17,3196303498841885455,3162261384765351942,3168079495368669052,3170775058142440102
-5.44412E+18,-8.2088E+18,8769121796537771237,-1.33139E+17,2645380860642118790,8814787788150050622
-5.4425E+18,7187598944032799890,-2.7155E+18,-1.66856E+18,-4.0297E+18,-6.87255E+18
-5.41937E+18,-3.66211E+18,-4.46037E+18,8586403905004879205,-5.01463E+18,-8.90899E+18
-5.40983E+18,1881534532776527237,-9.2228E+18,3196303498841885455,3151913710743441986,3155118717275463069
-5.40429E+18,4105873627900556540,5658521282502533116,-4.48702E+18,8749720044741011597,1992928170409443117
-5.39406E+18,-3.61488E+18,-7.71471E+18,-1.29758E+18,-5.08816E+18,-3.53778E+18
-5.38808E+18,6031953227014493100,9079880752026843473,5688279681867464747,-7.81218E+18,-1.63398E+18
-5.38086E+18,-6.05815E+18,-6.99328E+18,5338677278233757627,-8.94772E+18,2760335717049716507
-5.37596E+18,3367026768872537336,-9.12682E+17,-1.02289E+18,1561244083438776495,-5.72992E+18
-5.3748E+18,2581138407738454418,-5.03915E+18,-1.29758E+18,4287021355610172885,-9.2228E+18
-5.36917E+18,-7.56457E+18,4184543400419595673,4300652811307550975,-6.5925E+18,-4.87506E+18
-5.35546E+18,7458850059926549081,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069
-5.35008E+18,5847042211895226591,-9.2228E+18,3193164045772142182,3151913710743441986,3155118717275463069
-5.34978E+18,6989198691754522425,-9.2228E+18,3196303498841885455,3162261384765351942,3168079495368669052
-5.31907E+18,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942,3168079495368669052
-5.29997E+18,-6.44449E+18,2203293143157288172,-8.94772E+18,564282370384747453,-5.06508E+18
-5.29246E+18,8657408509986329668,-1.29758E+18,-5.15044E+18,-4.1583E+18,-5.41489E+18
-5.282E+18,3170775058142440102,3472032465864014134,-2.31436E+18,8863288680270590286,-8.74265E+18
-5.28192E+18,8901449108040307914,1561244083438776495,-4.0297E+18,834896074125772354,-8.2088E+18
-5.26793E+18,-4.02478E+18,-7.29472E+18,-1.47318E+18,-6.5591E+17,-6.67193E+17
-5.26475E+18,2321412363020240814,6754313450809254838,-3.61957E+18,-3.07397E+17,-6.543E+18
-5.2623E+18,4788854083489560153,8586403905004879205,-9.2228E+18,3155118717275463069,3162261384765351942
-5.2542E+18,2495913984359439198,-9.10243E+18,6044362651232258738,991271693336573226,1642787330067525131
-5.2356E+18,4039031731864440026,-3.04061E+18,-4.14526E+18,-4.6552E+18,-8.95435E+18
-5.23072E+18,7507067965574797372,7023677777837267720,6989198691754522425,-3.7596E+18,2628816849077589497
-5.20193E+18,5238119115012015307,1041289933344278866,8779890754987103603,-9.08696E+18,-8.01819E+18
-5.18951E+18,880612740433495828,8586403905004879205,2321412363020240814,-5.06508E+18,-7.28441E+16
-5.18716E+18,2362495898257544462,569574447134368517,-1.87857E+18,8869347744613364434,5313335392004163852
-5.18593E+18,-1.29758E+18,6245165134513326654,-2.66787E+18,-6.60397E+18,-9.2228E+18
-5.17989E+18,-1.63398E+18,-7.52551E+18,1362186507591814859,-6.05815E+18,-2.79771E+18
-5.15738E+18,-5.55751E+18,2280365999288629014,-3.48408E+17,1116363438212354892,-1.33139E+17
-5.15226E+18,-4.33396E+18,-7.61399E+18,-7.42319E+18,4891010769166501207,3367026768872537336
-5.1506E+18,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942,3168079495368669052
-5.14534E+18,6569463984699537820,1356221992133852808,-9.86028E+17,2925450084561574364,-8.71795E+18
-5.14021E+18,-4.0297E+18,-8.14561E+18,-9.2228E+18,3155118717275463069,3162261384765351942
-5.13152E+18,-9.2228E+18,3205047378909988692,3155118717275463069,3162261384765351942,3168079495368669052
-5.11851E+18,-1.4527E+18,-2.69791E+18,-2.71939E+17,-6.60397E+18,-4.0297E+18
-5.10093E+18,2285214528595997209,-3.23498E+18,-2.32816E+18,-7.99205E+18,-1.19949E+18
-5.09445E+18,1432311799980176241,3367026768872537336,-9.08329E+18,-6.84305E+18,4609121753781446855
-5.093E+18,-6.34637E+18,-4.0297E+18,2602221055863892168,-6.84305E+18,2581138407738454418
-5.09144E+18,39554158227241538,348632682812866328,1356221992133852808,-3.07173E+18,-8.05219E+18
-5.09053E+18,6989198691754522425,-9.2228E+18,3162261384765351942,3168079495368669052,3170775058142440102
-5.08888E+18,3170775058142440102,-5.84851E+18,2725842723638001955,569574447134368517,4891010769166501207
-5.08788E+18,-1.63398E+18,1106203543388094548,511891900317865118,-5.20096E+18,-6.07637E+18
-5.07949E+18,-3.79031E+18,-3.7503E+18,2607211459879791691,-5.48884E+18,5658521282502533116
-5.07244E+18,991271693336573226,-4.0297E+18,3218993154926038233,3162261384765351942,3168079495368669052
-5.07072E+18,2362495898257544462,-4.74053E+18,-1.87857E+18,3343368383976781910,1674373276159762025
-5.05222E+18,1348739322889189648,-6.15675E+18,-4.13317E+18,-7.66051E+18,-2.35876E+18
-5.04651E+18,7424795099560672335,408283689595887456,621816023396605502,-6.78377E+18,3881851296308711302
-5.01564E+18,2952636544547704346,-3.90087E+18,-6.64494E+18,-7.50806E+18,-2.49423E+18
-4.99811E+18,-8.22257E+18,-6.72669E+18,-1.03801E+15,3170775058142440102,-5.84851E+18
-4.9964E+18,7062745737910050042,-2.06536E+18,-9.2228E+18,3180828616327439381,3151913710743441986
-4.98372E+18,2857117417189640073,-6.15798E+18,-3.07173E+18,-2.35876E+18,5238119115012015307
-4.97394E+18,5338677278233757627,1881534532776527237,-6.05114E+17,3151804887212279872,-4.0297E+18
-4.96262E+18,5445999759138709405,-7.57065E+18,-3.91294E+18,6241723672990266258,-9.2228E+18
-4.95481E+18,4950037926975347884,3579921471626387620,-3.87652E+17,943818026930898372,-7.50806E+18
-4.95238E+18,-9.2228E+18,3205047378909988692,3162261384765351942,3168079495368669052,3170775058142440102
-4.9513E+18,-7.03417E+17,1618055575277164008,-4.0297E+18,-5.5756E+16,-7.11316E+18
-4.95111E+18,-7.82621E+18,-3.19101E+18,-3.95924E+18,6001127456099879458,3099207916247126790
-4.93143E+18,-9.2228E+18,3149164017776669829,3151913710743441986,3155118717275463069,3162261384765351942
-4.88522E+18,1959495508923903948,-7.56457E+18,139485217095648183,3714350889740403446,-8.27838E+18
-4.87173E+18,764116021156146784,1851975995406778464,-7.52788E+15,2096088841518695759,-6.84086E+18
-4.84973E+18,8769121796537771237,2581138407738454418,-7.82621E+18,-1.33139E+17,-6.58441E+18
-4.83114E+18,-1.33139E+17,4338940510328721138,-8.38123E+18,-5.84769E+18,5658521282502533116
-4.83002E+18,9038543365726770177,1738052593226421681,5843350704442714396,-7.69163E+18,-6.45752E+15
-4.82759E+18,3579921471626387620,943818026930898372,-8.40466E+18,4375556914674736641,6384824828701919724
-4.82014E+18,8483892789913825147,-6.15675E+18,-5.59965E+17,4105873627900556540,6031953227014493100
-4.81033E+18,-9.2228E+18,3205047378909988692,3162261384765351942,3168079495368669052,3170775058142440102
-4.80721E+18,-4.33396E+18,5484061377044071389,-8.62705E+18,-3.67879E+18,3772685586944428188
-4.8052E+18,84318068629167514,-6.87255E+18,-3.78507E+18,7065704533945771463,-2.40229E+18
-4.79962E+18,-9.2228E+18,3205047378909988692,3162261384765351942,3168079495368669052,3170775058142440102
-4.76744E+18,84318068629167514,-1.66344E+18,-9.2228E+18,3193164045772142182,3151913710743441986
-4.75624E+18,7507067965574797372,-4.33688E+18,-5.78499E+18,-2.842E+18,-3.72322E+18
-4.75505E+18,-1.29758E+18,8586403905004879205,3075810310719170278,3172866488852888544,3180608611815082945
-4.75313E+18,1738052593226421681,-9.2228E+18,3193164045772142182,3155118717275463069,3162261384765351942
-4.75236E+18,-1.62204E+18,4671890082953295903,-1.66344E+18,-3.87588E+18,3075564241645350154
-4.7516E+18,2719909253419802298,2709926970543371965,-9.03902E+18,1179326165172129711,-7.5939E+17
-4.75148E+18,-8.2088E+18,-1.57225E+18,-8.08383E+18,5672978373195158195,3268827390679661574
-4.74639E+18,-6.84305E+18,3193164045772142182,3155118717275463069,3162261384765351942,3168079495368669052
-4.74444E+18,-7.48161E+18,-6.84086E+18,-1.17837E+18,2916072977192006313,-4.0297E+18
-4.73325E+18,-7.29472E+18,-4.02478E+18,-9.2228E+18,3196303498841885455,3155118717275463069
-4.73026E+18,-2.08176E+18,-6.72884E+18,7915650190943924834,564282370384747453,569574447134368517
-4.71664E+18,-6.40021E+18,3818189513627822856,-3.30802E+17,5816734694927565572,7943088471380012839
-4.71294E+18,-6.65447E+18,3218993154926038233,3168079495368669052,3170775058142440102,3172866488852888544
-4.70482E+18,-2.08176E+18,-4.0297E+18,3689128258624052102,-6.15798E+18,-2.92997E+18
-4.68966E+18,-4.50949E+18,7520301770873472812,-3.61957E+18,-5.91731E+18,-6.78377E+18
-4.67265E+18,7933360486658437274,3035329611795434601,2277184202014276839,-1.33139E+17,-8.79595E+17
-4.66077E+18,569574447134368517,-6.87255E+18,8302949268716967655,-6.59082E+18,-3.91294E+18
-4.65909E+18,-6.98002E+18,-6.87255E+18,7187598944032799890,-1.66856E+18,-4.0297E+18
